x	y	z
706954.9625	7458656.75	0.18
706849.62	7458638	0.18
706848.34	7458632	0.18
706850.9	7458644	0.18
706852.427	7458650.75	0.18
706853.954	7458657.5	0.18
706749.9608	7458638.668	0.18
706749.1715	7458632.385	0.18
706750.75	7458644.95	0.18
706751.848	7458651.71	0.18
706752.946	7458658.47	0.18
706650.3015	7458639.335	0.18
706650.003	7458632.77	0.18
706650.6	7458645.9	0.18
706651.269	7458652.67	0.18
706651.938	7458659.44	0.18
706550.6735	7458638.908	0.18
706550.847	7458631.415	0.18
706550.5	7458646.4	0.18
706550.7153	7458653.408	0.18
706550.9305	7458660.415	0.18
706451.0455	7458638.48	0.18
706451.691	7458630.06	0.18
706450.4	7458646.9	0.18
706450.1615	7458654.145	0.18
706449.923	7458661.39	0.18
706351.3935	7458636.893	0.18
706352.537	7458628.335	0.18
706350.25	7458645.45	0.18
706349.5825	7458653.908	0.18
706348.915	7458662.365	0.18
706251.7415	7458635.305	0.18
706253.383	7458626.61	0.18
706250.1	7458644	0.18
706249.0035	7458653.67	0.18
706247.907	7458663.34	0.18
706152.519	7458633.945	0.18
706154.229	7458624.89	0.18
706150.809	7458643	0.18
706148.865	7458653.175	0.18
706146.921	7458663.35	0.18
706053.2965	7458632.585	0.18
706055.075	7458623.17	0.18
706051.518	7458642	0.18
706048.7265	7458652.68	0.18
706045.935	7458663.36	0.18
705954.2093	7458629.968	0.18
705955.921	7458621.45	0.18
705952.4975	7458638.485	0.18
705948.7853	7458648.168	0.18
705945.073	7458657.85	0.18
705855.122	7458627.35	0.18
705856.767	7458619.73	0.18
705853.477	7458634.97	0.18
705848.844	7458643.655	0.18
705844.211	7458652.34	0.18
705755.0965	7458621.21	0.18
705757.836	7458612.94	0.18
705752.357	7458629.48	0.18
705747.853	7458638.155	0.18
705743.349	7458646.83	0.18
705655.071	7458615.07	0.18
705658.905	7458606.15	0.18
705651.237	7458623.99	0.18
705646.862	7458632.655	0.18
705642.487	7458641.32	0.18
705548.9855	7458609.16	0.18
705551.0525	7458600.125	0.18
705546.9185	7458618.195	0.18
705544.2715	7458627.003	0.18
705541.6245	7458635.81	0.18
705442.9	7458603.25	0.18
705443.2	7458594.1	0.18
705442.6	7458612.4	0.18
705441.681	7458621.35	0.18
705440.762	7458630.3	0.18
705350.1	7458606.3	0.18
705353.05	7458598.1	0.18
705347.15	7458614.5	0.18
705343.4655	7458623.175	0.18
705339.781	7458631.85	0.18
705257.3	7458609.35	0.18
705262.9	7458602.1	0.18
705251.7	7458616.6	0.18
705238.8	7458633.4	0.18
705245.25	7458625	0.18
705229.4	7458607.375	0.18
705230.75	7458599.3	0.18
705231.7863	7458658.055	0.18
705242.7359	7458656.906	0.18
705220.8368	7458659.205	0.18
705224.7	7458633.45	0.18
705228.05	7458615.45	0.18
705226.375	7458624.45	0.18
705238.8727	7458682.66	0.18
705246.6718	7458680.412	0.18
705231.0735	7458684.909	0.18
705201.5	7458605.4	0.18
705198.6	7458596.5	0.18
705204.4	7458614.3	0.18
705210.6	7458633.5	0.18
705207.5	7458623.9	0.18
705249.875	7458724.12	0.18
705258.092	7458722.574	0.18
705241.6581	7458725.666	0.18
705152.1735	7458584.886	0.18
705151.1	7458576.35	0.18
705153.2469	7458593.423	0.18
705154.4735	7458601.536	0.18
705155.7	7458609.65	0.18
705260.8774	7458765.579	0.18
705269.5122	7458764.736	0.18
705252.2426	7458766.422	0.18
705102.8469	7458564.373	0.18
705103.6	7458556.2	0.18
705102.0939	7458572.546	0.18
705101.4469	7458579.173	0.18
705100.8	7458585.8	0.18
705273.2862	7458823.444	0.18
705282.8959	7458823.866	0.18
705263.6766	7458823.023	0.18
705045.9985	7458544.911	0.18
705045.25	7458536.85	0.18
705046.7469	7458552.973	0.18
705047.8485	7458560.411	0.18
705048.95	7458567.85	0.18
705285.6951	7458881.31	0.18
705296.2796	7458882.996	0.18
705275.1105	7458879.623	0.18
704989.15	7458525.45	0.18
704986.9	7458517.5	0.18
704991.4	7458533.4	0.18
704994.25	7458541.65	0.18
704997.1	7458549.9	0.18
705275.9461	7458922.628	0.18
705285.9736	7458925.158	0.18
705265.9187	7458920.099	0.18
704940.4285	7458530.143	0.18
704937.857	7458523.485	0.18
704943	7458536.8	0.18
704945.9473	7458543.84	0.18
704948.8945	7458550.88	0.18
705266.1972	7458963.947	0.18
705275.6676	7458967.32	0.18
705256.7268	7458960.574	0.18
704891.707	7458534.835	0.18
704888.814	7458529.47	0.18
704894.6	7458540.2	0.18
704897.6445	7458546.03	0.18
704900.689	7458551.86	0.18
705236.0418	7458994.296	0.18
705244.8133	7458997.18	0.18
705227.2703	7458991.412	0.18
704838.192	7458545.258	0.18
704835.805	7458539.61	0.18
704840.579	7458550.905	0.18
704843.9168	7458556.745	0.18
704847.2545	7458562.585	0.18
705205.8864	7459024.644	0.18
705213.959	7459027.04	0.18
705197.8138	7459022.249	0.18
704784.677	7458555.68	0.18
704782.796	7458549.75	0.18
704786.558	7458561.61	0.18
704790.189	7458567.46	0.18
704793.82	7458573.31	0.18
705172.0697	7459051.367	0.18
705181.1165	7459054.115	0.18
705163.0229	7459048.619	0.18
704731.8222	7458564.889	0.18
704729.7395	7458559.345	0.18
704733.9048	7458570.433	0.18
704737.0827	7458576.969	0.18
704740.2605	7458583.505	0.18
705138.253	7459078.09	0.18
705148.274	7459081.19	0.18
705128.232	7459074.99	0.18
704678.9673	7458574.098	0.18
704676.683	7458568.94	0.18
704681.2516	7458579.255	0.18
704683.9763	7458586.478	0.18
704686.701	7458593.7	0.18
705105.411	7459105.143	0.18
705115.0725	7459107.845	0.18
705095.7495	7459102.44	0.18
704624.8228	7458573.922	0.18
704622.7605	7458568.095	0.18
704626.8851	7458579.749	0.18
704629.5301	7458586.902	0.18
704632.175	7458594.055	0.18
705072.569	7459132.195	0.18
705081.871	7459134.5	0.18
705063.267	7459129.89	0.18
704570.6783	7458573.747	0.18
704568.838	7458567.25	0.18
704572.5186	7458580.244	0.18
704575.0838	7458587.327	0.18
704577.649	7458594.41	0.18
705041.7486	7459160.915	0.18
705050.3635	7459163.02	0.18
705033.1337	7459158.81	0.18
704516.6656	7458569.441	0.18
704515.061	7458562.66	0.18
704518.2703	7458576.222	0.18
704520.7436	7458583.341	0.18
704523.217	7458590.46	0.18
705010.9282	7459189.635	0.18
705018.856	7459191.54	0.18
705003.0003	7459187.731	0.18
704462.653	7458565.135	0.18
704461.284	7458558.07	0.18
704464.022	7458572.2	0.18
704466.4035	7458579.355	0.18
704468.785	7458586.51	0.18
704999.828	7459229.07	0.18
704984.3502	7459226.615	0.18
704973.25	7459266.05	0.18
704965.7	7459265.5	0.18
704980.8	7459266.6	0.18
704992.0891	7459227.843	0.18
704408.8872	7458560.77	0.18
704407.4935	7458553.635	0.18
704410.281	7458567.905	0.18
704412.33	7458575.058	0.18
704414.379	7458582.21	0.18
704355.1215	7458556.405	0.18
704353.703	7458549.2	0.18
704356.54	7458563.61	0.18
704358.2565	7458570.76	0.18
704359.973	7458577.91	0.18
704301.3065	7458552.19	0.18
704299.893	7458545.01	0.18
704302.72	7458559.37	0.18
704304.1433	7458566.49	0.18
704305.5665	7458573.61	0.18
704247.4915	7458547.975	0.18
704246.083	7458540.82	0.18
704248.9	7458555.13	0.18
704250.03	7458562.22	0.18
704251.16	7458569.31	0.18
704193.6023	7458543.835	0.18
704192.265	7458536.735	0.18
704194.9395	7458550.935	0.18
704195.8467	7458557.973	0.18
704196.754	7458565.01	0.18
704139.713	7458539.695	0.18
704138.447	7458532.65	0.18
704140.979	7458546.74	0.18
704141.6635	7458553.725	0.18
704142.348	7458560.71	0.18
704085.8343	7458535.568	0.18
704084.6285	7458528.57	0.18
704087.04	7458542.565	0.18
704087.491	7458549.488	0.18
704087.942	7458556.41	0.18
704031.9555	7458531.44	0.18
704030.81	7458524.49	0.18
704033.101	7458538.39	0.18
704033.3185	7458545.25	0.18
704033.536	7458552.11	0.18
703977.796	7458527.303	0.18
703976.9915	7458520.41	0.18
703978.6005	7458534.195	0.18
703978.8653	7458541	0.18
703979.13	7458547.805	0.18
703923.6365	7458523.165	0.18
703923.173	7458516.33	0.18
703924.1	7458530	0.18
703924.412	7458536.75	0.18
703924.724	7458543.5	0.18
703869.5775	7458518.973	0.18
703869.355	7458512.245	0.18
703869.8	7458525.7	0.18
703870.059	7458532.45	0.18
703870.318	7458539.2	0.18
703815.5185	7458514.78	0.18
703815.537	7458508.16	0.18
703815.5	7458521.4	0.18
703815.706	7458528.15	0.18
703815.912	7458534.9	0.18
703761.6593	7458510.34	0.18
703761.7185	7458504.08	0.18
703761.6	7458516.6	0.18
703761.553	7458523.6	0.18
703761.506	7458530.6	0.18
703707.8	7458505.9	0.18
703707.9	7458500	0.18
703707.7	7458511.8	0.18
703707.4	7458519.05	0.18
703707.1	7458526.3	0.18
703687.25	7458502.525	0.18
703688.25	7458496.5	0.18
703686.25	7458508.55	0.18
703685.075	7458515	0.18
703683.9	7458521.45	0.18
703666.7	7458499.15	0.18
703668.6	7458493	0.18
703664.8	7458505.3	0.18
703662.75	7458510.95	0.18
703660.7	7458516.6	0.18
703651.35	7458491.5	0.18
703653.25	7458485.55	0.18
703649.45	7458497.45	0.18
703646.75	7458502.875	0.18
703644.05	7458508.3	0.18
703636	7458483.85	0.18
703637.9	7458478.1	0.18
703634.1	7458489.6	0.18
703630.75	7458494.8	0.18
703627.4	7458500	0.18
703625.6	7458471.275	0.1961
703629.15	7458466.75	0.2005
703622.05	7458475.8	0.1842
703617.075	7458480.275	0.1602
703612.1	7458484.75	0.1323
703615.2	7458458.7	0.1335
703620.4	7458455.4	0.1351
703610	7458462	0.1302
703603.4	7458465.75	0.1127
703596.8	7458469.5	0.0942
703610.05	7458443.275	0.0504
703616.45	7458441.4	0.0336
703603.65	7458445.15	0.061
703596.025	7458447.475	0.0706
703588.4	7458449.8	0.0765
703604.9	7458427.85	-0.0756
703612.5	7458427.4	-0.1228
703597.3	7458428.3	-0.0324
703588.65	7458429.2	0.0088
703580	7458430.1	0.0335
703606.2125	7458407.3	-0.38
703614.35	7458408.1	-0.5063
703598.075	7458406.5	-0.2518
703589.4125	7458405.925	-0.1321
703580.75	7458405.35	-0.0923
703607.525	7458386.75	-0.8674
703616.2	7458388.8	-1.0657
703598.85	7458384.7	-0.6773
703590.175	7458382.65	-0.535
703581.5	7458380.6	-0.4329
703614.0012	7458358.663	-1.1885
703622.1379	7458361.284	-0.9208
703620.4774	7458330.577	-1.5247
703628.0757	7458333.768	-1.9105
703605.8646	7458356.043	-2.3057
703612.8791	7458327.386	-2.0709
703597.6279	7458353.422	-1.3869
703605.0809	7458324.195	-0.9069
703589.3913	7458350.802	-0.5909
703597.2827	7458321.004	-2.9079
703946.2005	7457640.39	15.0122
703986.936	7457649.5	15.1053
703961.0255	7457668.08	15.2394
703905.465	7457631.28	14.6828
703920.29	7457658.97	15.1561
704026.757	7457662.05	15.2175
704003.7802	7457681.818	15.3466
704066.578	7457674.6	15.3139
704046.535	7457695.555	15.4585
703864.026	7457626.05	14.7245
703875.5998	7457653.173	15.0962
703822.587	7457620.82	14.7495
703830.9095	7457647.375	15.0266
704105.5475	7457689.625	15.4174
704085.522	7457711.428	15.7271
704144.517	7457704.65	15.5058
704124.509	7457727.3	15.8132
703780.9	7457618.625	14.7051
703789.299	7457644.923	15.1422
703739.213	7457616.43	14.6887
703747.6885	7457642.47	15.1161
704181.484	7457723.88	15.6418
704160.7778	7457746.565	15.7674
704218.451	7457743.11	16.0444
704197.0465	7457765.83	15.5001
703697.5305	7457619.3	14.7619
703706.611	7457643.938	15.1462
703655.848	7457622.17	14.9248
703665.5335	7457645.405	15.199
704253.837	7457765.31	15.7999
704231.83	7457788.253	14.76
704289.223	7457787.51	14.953
704266.6135	7457810.675	13.8776
703599.2	7457637.5	15.3818
703610.65	7457656.6	15.0392
703627.524	7457629.835	15.2055
703638.0918	7457651.003	15.1777
704321.712	7457813.47	13.8958
704298.6207	7457836.795	12.9504
704354.201	7457839.43	13.0895
704330.628	7457862.915	12.6277
704383.685	7457869.025	12.7208
704359.6253	7457892.518	12.6845
704413.169	7457898.62	12.7627
704388.6225	7457922.12	12.722
704440.2745	7457930.285	12.7768
704415.0768	7457953.773	12.7353
704467.38	7457961.95	12.768
704441.531	7457985.425	12.7277
704490.7975	7457996.52	12.7372
704465.1885	7458020.54	12.5179
704514.215	7458031.09	12.3606
704488.846	7458055.655	11.7114
704534.7535	7458067.415	11.4634
704510.6882	7458095.205	10.6695
704555.292	7458103.74	10.5157
704532.5305	7458134.755	9.7134
704571.7125	7458142.09	9.6371
704588.133	7458180.44	9.6386
704548.951	7458173.105	9.5715
704599.8755	7458220.515	9.9681
704560.8717	7458216.495	9.9351
704611.618	7458260.59	10.2405
704572.7925	7458259.885	10.2205
704619.7125	7458301.535	10.5476
704580.46	7458301.17	10.5277
704627.807	7458342.48	10.8431
704588.1275	7458342.455	10.8636
704630.4795	7458384.175	4.7381
704591.4655	7458384.178	4.3986
704633.152	7458425.87	-2.6861
704594.8035	7458425.9	-3.0026
704635.7	7458509.4	-6.1764
704634.426	7458467.635	-6.3626
704598.0215	7458509.965	-5.8294
704596.4125	7458467.933	-6.4009
703935.115	7457686.66	15.4148
703980.8035	7457701.585	15.5846
704026.492	7457716.51	15.581
703887.1735	7457680.295	15.4133
703839.232	7457673.93	15.365
704065.4965	7457733.23	15.4416
704104.501	7457749.95	15.248
703797.698	7457671.22	15.3253
703756.164	7457668.51	15.2639
704140.0715	7457769.25	14.8287
704175.642	7457788.55	14.3294
703715.6915	7457668.575	15.2294
703675.219	7457668.64	15.1068
704209.823	7457811.195	13.5255
704244.004	7457833.84	12.7701
703622.1	7457675.7	14.884
703648.6595	7457672.17	15.0136
704275.5295	7457860.12	12.5193
704307.055	7457886.4	12.6076
704335.5655	7457916.01	12.661
704364.076	7457945.62	12.6966
704389.879	7457977.26	12.7105
704415.682	7458008.9	12.645
704439.5795	7458044.56	11.911
704463.477	7458080.22	10.9988
704486.623	7458122.995	9.9066
704509.769	7458165.77	9.4825
704521.868	7458212.475	9.8788
704533.967	7458259.18	10.1993
704541.2075	7458300.805	10.5091
704548.448	7458342.43	10.7917
704552.4515	7458384.18	3.6011
704556.455	7458425.93	-3.22
704560.343	7458510.53	-5.9284
704558.399	7458468.23	-6.4667
703968.9	7457723.825	15.1909
703884.3005	7457705.148	15.233
703926.5545	7457710.165	15.3107
704011.2455	7457737.485	14.9991
703842.0465	7457700.13	15.1251
704046.3258	7457754.388	14.5976
704081.406	7457771.29	14.2326
703801.0055	7457696.795	15.1347
703759.9645	7457693.46	15.0169
704116.885	7457790.523	13.7628
704152.364	7457809.755	13.2209
703719.9573	7457693.01	14.9048
703679.95	7457692.56	14.9027
704186.1685	7457832.453	12.4935
704219.973	7457855.15	12.4399
703623.4	7457697.35	14.6021
703651.675	7457694.955	14.7558
704251.1063	7457881.525	12.5248
704282.2395	7457907.9	12.5955
704310.3108	7457937.628	12.6496
704338.382	7457967.355	12.6844
704363.5585	7457999.465	12.6994
704388.735	7458031.575	12.1976
704412.3595	7458063.955	11.34
704435.984	7458096.335	10.4886
704456.4952	7458136.525	9.5444
704477.0065	7458176.715	9.5431
704486.3378	7458218.168	9.8903
704495.669	7458259.62	10.1641
704503.06	7458300.98	10.4793
704510.451	7458342.34	10.7811
704514.5725	7458384.118	3.2832
704518.694	7458425.895	-3.2722
704522.6725	7458510.715	-6.0097
704520.6833	7458468.305	-6.4717
703956.9965	7457746.065	14.408
703881.4275	7457730	14.5563
703995.999	7457758.46	14.1941
703917.994	7457733.67	14.6069
703844.861	7457726.33	14.5201
704027.155	7457775.545	13.7363
704058.311	7457792.63	13.2664
703804.313	7457722.37	14.6502
703763.765	7457718.41	14.5897
704093.6985	7457811.795	12.7953
704129.086	7457830.96	12.337
703724.223	7457717.445	14.5032
703684.681	7457716.48	14.5619
704162.514	7457853.71	12.339
704195.942	7457876.46	12.4356
703624.7	7457719	14.226
703654.6905	7457717.74	14.416
704226.683	7457902.93	12.5233
704257.424	7457929.4	12.5953
704285.056	7457959.245	12.6496
704312.688	7457989.09	12.6831
704337.238	7458021.67	12.4665
704361.788	7458054.25	11.5503
704385.1395	7458083.35	10.7228
704408.491	7458112.45	9.9779
704426.3675	7458150.055	9.3359
704444.244	7458187.66	9.6159
704450.8075	7458223.86	9.9154
704457.371	7458260.06	10.1407
704464.9125	7458301.155	10.4496
704472.454	7458342.25	10.9845
704476.6935	7458384.055	2.8069
704480.933	7458425.86	-3.7368
704485.002	7458510.9	-5.8393
704482.9675	7458468.38	-6.7834
703962.649	7457776.46	13.4466
703923.6465	7457764.065	13.7183
703883.029	7457757.698	13.7892
703842.4115	7457751.33	13.8702
703998.1032	7457794.483	12.9638
704033.5575	7457812.505	12.4563
703801.8478	7457747.118	14.0582
703761.284	7457742.905	14.0199
704068.5853	7457831.9	12.0945
704103.613	7457851.295	12.2277
703722.1508	7457741.75	14.0187
703683.0175	7457740.595	14.1196
704136.7785	7457873.953	12.3358
704169.944	7457896.61	12.4361
703619.6	7457740.65	13.7398
703651.3088	7457740.623	13.9184
704200.323	7457923.03	12.5279
704230.702	7457949.45	12.6011
704257.9085	7457979.358	12.6575
704285.115	7458009.265	12.6323
704309.7295	7458041.915	11.8348
704334.344	7458074.565	10.8392
704358.8223	7458108.705	9.8952
704383.3005	7458142.845	9.2482
704401.177	7458180.45	9.5402
704410.7458	7458220.36	9.873
704420.3145	7458260.27	10.1281
704427.7038	7458301.295	10.4354
704435.093	7458342.32	10.4931
704439.1435	7458383.475	1.9721
704443.194	7458424.63	-4.1388
704447.38	7458508.77	-5.8275
704445.287	7458466.7	-6.773
703929.299	7457794.46	12.79
703884.6305	7457785.395	12.982
703839.962	7457776.33	13.1898
703969.0515	7457813.42	12.3256
704008.804	7457832.38	11.9987
703799.3825	7457771.865	13.2902
703758.803	7457767.4	13.4039
704043.472	7457852.005	12.1175
704078.14	7457871.63	12.2315
703720.0785	7457766.055	13.4961
703681.354	7457764.71	13.645
704111.043	7457894.195	12.3461
704143.946	7457916.76	12.4468
703614.5	7457762.3	13.3652
703647.927	7457763.505	13.4206
704173.963	7457943.13	12.5411
704203.98	7457969.5	12.6159
704230.761	7457999.47	12.6687
704257.542	7458029.44	12.1584
704282.221	7458062.16	11.1052
704306.9	7458094.88	10.0743
704332.505	7458134.06	9.2137
704358.11	7458173.24	9.4843
704370.684	7458216.86	9.8327
704383.258	7458260.48	10.1124
704390.495	7458301.435	10.4211
704397.732	7458342.39	9.682
704401.5935	7458382.895	1.536
704405.455	7458423.4	-4.2603
704409.758	7458506.64	-5.0262
704407.6065	7458465.02	-6.6869
703947.548	7457835.245	11.86
703871.4495	7457808.365	12.3394
703912.8545	7457817.825	12.117
703982.2415	7457852.665	11.999
703830.0445	7457798.905	12.5904
703791.744	7457795.773	12.6857
703753.4435	7457792.64	12.7279
704016.7228	7457871.935	12.1181
704051.204	7457891.205	12.2358
703714.6125	7457790.625	12.9598
703675.7815	7457788.61	13.0834
704083.7485	7457913.675	12.3588
704116.293	7457936.145	12.4635
703603.5415	7457786.8	12.9292
703639.6615	7457787.705	12.8774
704145.9218	7457962.3	12.5584
704175.5505	7457988.455	12.6341
704202.093	7458018.273	12.5301
704228.6355	7458048.09	11.5248
704252.6588	7458080.84	10.368
704276.682	7458113.59	9.3896
704300.0388	7458148.04	9.3022
704323.3955	7458182.49	9.5699
704336.2068	7458223.165	9.8738
704349.018	7458263.84	10.1261
704354.0268	7458301.99	10.4077
704359.0355	7458340.14	9.8532
704363.4295	7458380.358	1.734
704367.8235	7458420.575	-4.1194
704372.579	7458502.92	-5.1782
704370.2013	7458461.748	-6.64
703858.2685	7457831.335	11.8021
703926.0445	7457857.07	11.8989
703896.41	7457841.19	11.761
703820.127	7457821.48	12.0635
703955.679	7457872.95	12.0105
703784.1055	7457819.68	12.1464
703748.084	7457817.88	12.1204
703989.9735	7457891.865	12.1345
704024.268	7457910.78	12.2499
703709.1465	7457815.195	12.4431
703670.209	7457812.51	12.4028
704056.454	7457933.155	12.3692
704088.64	7457955.53	12.4844
703592.583	7457811.3	12.4112
703631.396	7457811.905	12.309
704117.8805	7457981.47	12.5815
704147.121	7458007.41	12.6783
704173.425	7458037.075	11.9296
704199.729	7458066.74	10.7876
704223.0965	7458099.52	9.6435
704246.464	7458132.3	9.1791
704267.5725	7458162.02	9.4038
704288.681	7458191.74	9.6493
704301.7295	7458229.47	9.9197
704314.778	7458267.2	10.1558
704317.5585	7458302.545	10.4112
704320.339	7458337.89	9.7767
704325.2655	7458377.82	1.8018
704330.192	7458417.75	-4.0362
704335.4	7458499.2	-5.0196
704332.796	7458458.475	-6.6138
703860.777	7457859.885	11.7757
703822.6355	7457850.03	11.5787
703895.0538	7457876.05	11.91
703929.3305	7457892.215	12.0359
703782.1263	7457845.998	11.6375
703741.617	7457841.965	11.6842
703963.305	7457911.175	12.1601
703997.2795	7457930.135	12.2762
703702.3708	7457839.203	12.0539
703663.1245	7457836.44	11.9388
704028.6723	7457952.293	12.3908
704060.065	7457974.45	12.4993
703584.6395	7457834.04	12.2665
703623.882	7457835.24	11.7379
704088.9035	7458000.123	12.6
704117.742	7458025.795	12.5824
704143.75	7458054.813	11.3397
704169.758	7458083.83	10.0825
704193.1725	7458116.508	9.1239
704216.587	7458149.185	9.2871
704237.896	7458183.66	9.5682
704259.205	7458218.135	9.8311
704272.2535	7458255.865	10.0724
704277.5675	7458295.15	10.3597
704282.8815	7458334.435	9.1385
704287.6605	7458374.023	1.9519
704292.4395	7458413.61	-3.7134
704297.891	7458493.59	-5.3739
704295.1653	7458453.6	-6.4707
703825.144	7457878.58	11.7802
703864.063	7457895.03	11.9506
703902.982	7457911.48	12.0749
703780.147	7457872.315	11.6145
703735.15	7457866.05	11.434
703936.6365	7457930.485	12.1977
703970.291	7457949.49	12.3116
703695.595	7457863.21	11.6998
703656.04	7457860.37	11.8968
704000.8905	7457971.43	12.4223
704031.49	7457993.37	12.5243
703576.696	7457856.78	12.1863
703616.368	7457858.575	12.108
704059.9265	7458018.775	12.6307
704088.363	7458044.18	12.1505
704114.075	7458072.55	10.6514
704139.787	7458100.92	9.4226
704163.2485	7458133.495	9.1494
704186.71	7458166.07	9.4118
704208.2195	7458205.3	9.7159
704229.729	7458244.53	9.9709
704237.5765	7458287.755	10.2875
704245.424	7458330.98	9.1889
704250.0555	7458370.225	2.0226
704254.687	7458409.47	-3.5504
704260.382	7458487.98	-5.7466
704257.5345	7458448.725	-6.2108
703844.7295	7457915.765	12.0497
703767.8563	7457895.658	11.7677
703807.6915	7457900.825	11.9039
703881.7675	7457930.705	12.1401
703728.021	7457890.49	11.5543
703911.9467	7457949.588	12.2549
703942.126	7457968.47	12.3555
703688.4698	7457887.215	11.775
703648.9185	7457883.94	11.8137
703972.5693	7457990.165	12.4606
704003.0125	7458011.86	12.5528
703565.198	7457876.59	11.9217
703607.0583	7457880.265	11.9661
704031.2883	7458037.3	12.6766
704059.564	7458062.74	11.3546
704084.7385	7458091.013	9.7515
704109.913	7458119.285	9.0159
704133.4378	7458148.745	9.249
704156.9625	7458178.205	9.5053
704176.0115	7458215.028	9.7719
704195.0605	7458251.85	10.0102
704201.3178	7458289.995	10.2852
704207.575	7458328.14	9.4341
704212.404	7458366.765	1.7779
704217.233	7458405.39	-3.7142
704223.147	7458482.2	-5.5708
704220.19	7458443.795	-6.1379
703825.396	7457936.5	12.1795
703755.5655	7457919	11.9069
703860.553	7457949.93	12.2414
703790.239	7457923.07	12.081
703720.892	7457914.93	11.9116
703887.257	7457968.69	12.9588
703913.961	7457987.45	12.4297
703681.3445	7457911.22	11.9574
703641.797	7457907.51	11.7267
703944.248	7458008.9	12.5207
703974.535	7458030.35	13.242
703553.7	7457896.4	11.768
703597.7485	7457901.955	11.778
704002.65	7458055.825	12.3132
704030.765	7458081.3	10.1444
704055.402	7458109.475	8.9102
704080.039	7458137.65	9.1481
704103.627	7458163.995	9.3706
704127.215	7458190.34	9.5919
704143.8035	7458224.755	9.8338
704160.392	7458259.17	10.0631
704165.059	7458292.235	10.2939
704169.726	7458325.3	9.0435
704174.7525	7458363.305	1.5208
704179.779	7458401.31	-3.9048
704185.912	7458476.42	-5.3425
704182.8455	7458438.865	-6.0441
703827.6695	7457965.255	12.3659
703792.5125	7457951.825	12.3246
703753.6885	7457944.623	12.2632
703714.8645	7457937.42	12.2541
703856.602	7457984.988	12.6568
703885.5345	7458004.72	13.5288
703677.1853	7457934.608	12.1005
703639.506	7457931.795	11.6408
703916.6573	7458026.508	13.53
703947.78	7458048.295	13.2276
703548.45	7457918.5	11.5083
703593.978	7457925.148	11.56
703975.9425	7458074.145	10.7436
704004.105	7458099.995	8.904
704028.7245	7458129.345	9.0993
704053.344	7458158.695	9.3424
704077.883	7458187.303	9.5563
704102.422	7458215.91	9.7566
704119.0105	7458250.325	9.994
704126.9467	7458287.35	10.2633
704134.883	7458324.375	8.0892
704138.0715	7458360.125	0.7055
704141.26	7458395.875	-4.2966
704148.6145	7458471.045	-5.8109
704144.9373	7458433.46	-6.2296
703794.786	7457980.58	12.5213
703751.8115	7457970.245	12.5722
703708.837	7457959.91	12.5419
703825.947	7458001.285	12.8531
703857.108	7458021.99	13.2321
703673.026	7457957.995	12.1557
703637.215	7457956.08	11.5105
703889.0665	7458044.115	12.7879
703921.025	7458066.24	10.956
703543.2	7457940.6	11.1735
703590.2075	7457948.34	11.3274
703949.235	7458092.465	8.5191
703977.445	7458118.69	9.0324
704002.047	7458149.215	9.293
704026.649	7458179.74	9.5239
704052.139	7458210.61	9.7474
704077.629	7458241.48	9.9352
704088.8345	7458282.465	10.2331
704100.04	7458323.45	7.1768
704101.3905	7458356.945	0.1462
704102.741	7458390.44	-4.1723
704111.317	7458465.67	-6.0964
704107.029	7458428.055	-6.1089
703799.415	7458018.87	12.3868
703764.4445	7457998.895	12.6023
703721.47	7457988.56	12.6368
703834.3855	7458038.845	11.8577
703680.8848	7457983.77	12.5007
703640.2995	7457978.98	11.7374
703866.0738	7458061.523	9.5792
703897.762	7458084.2	8.2409
703551.894	7457967.915	10.9005
703596.0968	7457973.448	11.495
703925.2225	7458110.268	8.3248
703952.683	7458136.335	9.2065
703977.2745	7458167.218	9.4661
704001.866	7458198.1	9.669
704024.9798	7458232.818	9.907
704048.0935	7458267.535	10.1549
704059.299	7458308.52	8.4367
704062.867	7458346.9	1.4469
704066.435	7458385.28	-3.8529
704073.95	7458460.825	-5.8769
704070.1925	7458423.053	-6.1207
703772.883	7458036.455	11.4943
703811.663	7458055.7	10.0897
703734.103	7458017.21	12.3294
703688.7435	7458009.545	12.3732
703643.384	7458001.88	11.3737
703843.081	7458078.93	8.3299
703874.499	7458102.16	8.8317
703560.588	7457995.23	10.8521
703601.986	7457998.555	11.2745
703901.21	7458128.07	9.1183
703927.921	7458153.98	9.3756
703952.502	7458185.22	9.6107
703977.083	7458216.46	9.8171
703997.8205	7458255.025	10.1075
704018.558	7458293.59	9.1916
704024.3435	7458336.855	2.1343
704030.129	7458380.12	-3.7957
704036.583	7458455.98	-6.0335
704033.356	7458418.05	-6.0135
703761.6818	7458056.655	10.6869
703726.0185	7458038.855	11.8717
703797.345	7458074.455	9.2161
703825.3432	7458097.063	8.1265
703853.3415	7458119.67	8.158
703687.4043	7458031.958	12.0547
703648.79	7458025.06	10.9463
703570.6	7458017.135	9.4109
703609.695	7458021.098	10.2003
703878.972	7458145.74	9.1845
703904.6025	7458171.81	9.4957
703927.768	7458200.065	9.7058
703950.9335	7458228.32	9.9326
703968.456	7458264.4	10.5064
703985.9785	7458300.48	6.8059
703990.1482	7458338.405	0.8455
703994.318	7458376.33	-3.8398
703999.1625	7458451.545	-5.6736
